PID    COMM              FD ERR FLAGS    PATH
1516   systemd           22   0 02204000 /sys/fs/cgroup/unified/user.slice/user-1000.slice/user@1000.service/tracker-store.service
1516   systemd           22   0 02204000 /sys/fs/cgroup/systemd/user.slice/user-1000.slice/user@1000.service/tracker-store.service
259    systemd-journal   46   0 02000000 /proc/1516/comm
259    systemd-journal   46   0 02000000 /proc/1516/cmdline
259    systemd-journal   46   0 02000000 /proc/1516/status
259    systemd-journal   46   0 02000000 /proc/1516/attr/current
259    systemd-journal   46   0 02000000 /proc/1516/sessionid
259    systemd-journal   46   0 02000000 /proc/1516/loginuid
259    systemd-journal   46   0 02000000 /proc/1516/cgroup
259    systemd-journal   -1   2 02000000 /run/systemd/units/log-extra-fields:user@1000.service
259    systemd-journal   -1   2 02004002 /run/log/journal/874d2610fd9644bebcb89be5fad1d275/system.journal
8808   malicious-prog     3   0 00000000 /usr/include/linux/kvm_para.h
8808   malicious-prog     4   0 00001101 ./output/133-kvm_para.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/stat.h
8808   malicious-prog     4   0 00001101 ./output/134-stat.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dvb/video.h
8808   malicious-prog     4   0 00001101 ./output/135-video.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fscrypt.h
8808   malicious-prog     4   0 00001101 ./output/136-fscrypt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/acct.h
8808   malicious-prog     4   0 00001101 ./output/137-acct.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fd.h
8808   malicious-prog     4   0 00001101 ./output/138-fd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/videodev2.h
8808   malicious-prog     4   0 00001101 ./output/139-videodev2.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nfnetlink_conntrack.h
8808   malicious-prog     4   0 00001101 ./output/140-nfnetlink_conntrack.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_arp.h
8808   malicious-prog     4   0 00001101 ./output/141-ebt_arp.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/in6.h
8808   malicious-prog     4   0 00001101 ./output/142-in6.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kfd_ioctl.h
8808   malicious-prog     4   0 00001101 ./output/143-kfd_ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_rng.h
8808   malicious-prog     4   0 00001101 ./output/144-virtio_rng.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_limit.h
8808   malicious-prog     4   0 00001101 ./output/145-ebt_limit.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_rpfilter.h
8808   malicious-prog     4   0 00001101 ./output/146-xt_rpfilter.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/g_printer.h
8808   malicious-prog     4   0 00001101 ./output/147-g_printer.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nfnetlink.h
8808   malicious-prog     4   0 00001101 ./output/148-nfnetlink.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/arm_sdei.h
8808   malicious-prog     4   0 00001101 ./output/149-arm_sdei.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/meye.h
8808   malicious-prog     4   0 00001101 ./output/150-meye.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/zorro_ids.h
8808   malicious-prog     4   0 00001101 ./output/151-zorro_ids.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_vsock.h
8808   malicious-prog     4   0 00001101 ./output/152-virtio_vsock.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_cmp.h
8808   malicious-prog     4   0 00001101 ./output/153-tc_em_cmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vbox_vmmdev_types.h
8808   malicious-prog     4   0 00001101 ./output/154-vbox_vmmdev_types.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/can/bcm.h
8808   malicious-prog     4   0 00001101 ./output/155-bcm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_ipt.h
8808   malicious-prog     4   0 00001101 ./output/156-tc_ipt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_hippi.h
8808   malicious-prog     4   0 00001101 ./output/157-if_hippi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/functionfs.h
8808   malicious-prog     4   0 00001101 ./output/158-functionfs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_u32.h
8808   malicious-prog     4   0 00001101 ./output/159-xt_u32.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_fc.h
8808   malicious-prog     4   0 00001101 ./output/160-if_fc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_skbmod.h
8808   malicious-prog     4   0 00001101 ./output/161-tc_skbmod.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
654    irqbalance         6   0 00000000 /proc/interrupts
654    irqbalance         6   0 00000000 /proc/stat
654    irqbalance         6   0 00000000 /proc/irq/20/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/0/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/1/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/8/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/12/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/14/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/15/smp_affinity
8808   malicious-prog     3   0 00000000 /usr/include/linux/dlm_device.h
8808   malicious-prog     4   0 00001101 ./output/162-dlm_device.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vsockmon.h
8808   malicious-prog     4   0 00001101 ./output/163-vsockmon.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_tunnel_key.h
8808   malicious-prog     4   0 00001101 ./output/164-tc_tunnel_key.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_LED.h
8808   malicious-prog     4   0 00001101 ./output/165-xt_LED.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/parport.h
8808   malicious-prog     4   0 00001101 ./output/166-parport.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/shm.h
8808   malicious-prog     4   0 00001101 ./output/167-shm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/cm4000_cs.h
8808   malicious-prog     4   0 00001101 ./output/168-cm4000_cs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_tcpmss.h
8808   malicious-prog     4   0 00001101 ./output/169-xt_tcpmss.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/thermal.h
8808   malicious-prog     4   0 00001101 ./output/170-thermal.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
1795   gnome-shell       -1  17 02000301 /home/student/.local/share/gnome-shell/application_state
1795   gnome-shell       23   0 00400101 /home/student/.local/share/gnome-shell/application_state
1795   gnome-shell       40   0 00000301 /home/student/.local/share/gnome-shell/.goutputstream-R0U5D2
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nfnetlink_cttimeout.h
8808   malicious-prog     4   0 00001101 ./output/171-nfnetlink_cttimeout.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_arp/arpt_mangle.h
8808   malicious-prog     4   0 00001101 ./output/172-arpt_mangle.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/wimax/i2400m.h
8808   malicious-prog     4   0 00001101 ./output/173-i2400m.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_pedit.h
8808   malicious-prog     4   0 00001101 ./output/174-tc_pedit.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_arp/arpt_mangle.h
8808   malicious-prog     4   0 00001101 ./output/175-arpt_mangle.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_tcpudp.h
8808   malicious-prog     4   0 00001101 ./output/176-xt_tcpudp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/times.h
8808   malicious-prog     4   0 00001101 ./output/177-times.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nvme_ioctl.h
8808   malicious-prog     4   0 00001101 ./output/178-nvme_ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_ctinfo.h
8808   malicious-prog     4   0 00001101 ./output/179-tc_ctinfo.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_ipvs.h
8808   malicious-prog     4   0 00001101 ./output/180-xt_ipvs.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/pkt_cls.h
8808   malicious-prog     4   0 00001101 ./output/181-pkt_cls.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_input.h
8808   malicious-prog     4   0 00001101 ./output/182-virtio_input.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/v4l2-common.h
8808   malicious-prog     4   0 00001101 ./output/183-v4l2-common.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/hyperv.h
8808   malicious-prog     4   0 00001101 ./output/184-hyperv.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vmcore.h
8808   malicious-prog     4   0 00001101 ./output/185-vmcore.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/romfs_fs.h
8808   malicious-prog     4   0 00001101 ./output/186-romfs_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kcm.h
8808   malicious-prog     4   0 00001101 ./output/187-kcm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_CONNMARK.h
8808   malicious-prog     4   0 00001101 ./output/188-xt_CONNMARK.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bpf_perf_event.h
8808   malicious-prog     4   0 00001101 ./output/189-bpf_perf_event.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/ch9.h
8808   malicious-prog     4   0 00001101 ./output/190-ch9.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_CT.h
8808   malicious-prog     4   0 00001101 ./output/191-xt_CT.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_ipt.h
8808   malicious-prog     4   0 00001101 ./output/192-tc_em_ipt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atm_nicstar.h
8808   malicious-prog     4   0 00001101 ./output/193-atm_nicstar.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/openvswitch.h
8808   malicious-prog     4   0 00001101 ./output/194-openvswitch.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fb.h
8808   malicious-prog     4   0 00001101 ./output/195-fb.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_connmark.h
8808   malicious-prog     4   0 00001101 ./output/196-xt_connmark.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/snmp.h
8808   malicious-prog     4   0 00001101 ./output/197-snmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_REJECT.h
8808   malicious-prog     4   0 00001101 ./output/198-ip6t_REJECT.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/ipset/ip_set.h
8808   malicious-prog     4   0 00001101 ./output/199-ip_set.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atalk.h
8808   malicious-prog     4   0 00001101 ./output/200-atalk.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/dma-buf.h
8808   malicious-prog     4   0 00001101 ./output/201-dma-buf.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tipc_sockets_diag.h
8808   malicious-prog     4   0 00001101 ./output/202-tipc_sockets_diag.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/net_tstamp.h
8808   malicious-prog     4   0 00001101 ./output/203-net_tstamp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/radeonfb.h
8808   malicious-prog     4   0 00001101 ./output/204-radeonfb.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sonypi.h
8808   malicious-prog     4   0 00001101 ./output/205-sonypi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tty.h
8808   malicious-prog     4   0 00001101 ./output/206-tty.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/gadgetfs.h
8808   malicious-prog     4   0 00001101 ./output/207-gadgetfs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/edd.h
8808   malicious-prog     4   0 00001101 ./output/208-edd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebtables.h
8808   malicious-prog     4   0 00001101 ./output/209-ebtables.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/v4l2-subdev.h
8808   malicious-prog     4   0 00001101 ./output/210-v4l2-subdev.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/midi.h
8808   malicious-prog     4   0 00001101 ./output/211-midi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/net.h
8808   malicious-prog     4   0 00001101 ./output/212-net.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/videodev2.h
8808   malicious-prog     4   0 00001101 ./output/213-videodev2.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/igmp.h
8808   malicious-prog     4   0 00001101 ./output/214-igmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_conntrack_ftp.h
8808   malicious-prog     4   0 00001101 ./output/215-nf_conntrack_ftp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_ct.h
8808   malicious-prog     4   0 00001101 ./output/216-tc_ct.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/wireless.h
8808   malicious-prog     4   0 00001101 ./output/217-wireless.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_conntrack_tcp.h
8808   malicious-prog     4   0 00001101 ./output/218-nf_conntrack_tcp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bpqether.h
8808   malicious-prog     4   0 00001101 ./output/219-bpqether.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/baycom.h
8808   malicious-prog     4   0 00001101 ./output/220-baycom.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/binfmts.h
8808   malicious-prog     4   0 00001101 ./output/221-binfmts.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/msdos_fs.h
8808   malicious-prog     4   0 00001101 ./output/222-msdos_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ndctl.h
8808   malicious-prog     4   0 00001101 ./output/223-ndctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_nflog.h
8808   malicious-prog     4   0 00001101 ./output/224-ebt_nflog.h
